astro_public_path,astro_file_path,filename,mapping_status,wordpress_upload_path,wordpress_public_url,wordpress_attachment_id,legacy_alt
/images/projects/shanghai-hongqiao-royal-villa/sunlit-invisible-solar-roof-classic-architecture.webp,public/images/projects/shanghai-hongqiao-royal-villa/sunlit-invisible-solar-roof-classic-architecture.webp,sunlit-invisible-solar-roof-classic-architecture.webp,legacy_alt_inherited,2026/05/sunlit-invisible-solar-roof-classic-architecture.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-invisible-solar-roof-classic-architecture.webp,2630,"Aesthetic integration of an invisible solar roof with classic architectural elements like stone facades, chimneys, and dormer windows."
/images/projects/shanghai-hongqiao-royal-villa/sunlit-solar-slate-waterproof-surface-details.webp,public/images/projects/shanghai-hongqiao-royal-villa/sunlit-solar-slate-waterproof-surface-details.webp,sunlit-solar-slate-waterproof-surface-details.webp,legacy_alt_inherited,2026/05/sunlit-solar-slate-waterproof-surface-details.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-slate-waterproof-surface-details.webp,2631,"Close-up of the Lumina Slate solar roof surface with rain droplets, showcasing its premium waterproof texture and sleek finish."
/images/projects/shanghai-hongqiao-royal-villa/sunlit-solar-tiles-hip-ridge-capping.webp,public/images/projects/shanghai-hongqiao-royal-villa/sunlit-solar-tiles-hip-ridge-capping.webp,sunlit-solar-tiles-hip-ridge-capping.webp,legacy_alt_inherited,2026/05/sunlit-solar-tiles-hip-ridge-capping.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-tiles-hip-ridge-capping.webp,2632,"Detailed view of the precise hip ridge capping on the Sunlit solar tile roof, ensuring seamless edge-to-edge protection."
/images/projects/suzhou-urban-relay-station/sunlit-aesthetic-solar-power-for-urban-facilities.webp,public/images/projects/suzhou-urban-relay-station/sunlit-aesthetic-solar-power-for-urban-facilities.webp,sunlit-aesthetic-solar-power-for-urban-facilities.webp,legacy_alt_inherited,2026/05/sunlit-aesthetic-solar-power-for-urban-facilities.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-aesthetic-solar-power-for-urban-facilities.webp,2633,High-angle shot of the urban relay facility utilizing aesthetic solar power without compromising public space design.
/images/projects/suzhou-urban-relay-station/sunlit-bipv-roofing-smart-city-station.webp,public/images/projects/suzhou-urban-relay-station/sunlit-bipv-roofing-smart-city-station.webp,sunlit-bipv-roofing-smart-city-station.webp,legacy_alt_inherited,2026/05/sunlit-bipv-roofing-smart-city-station.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-bipv-roofing-smart-city-station.webp,2634,"Angled aerial view of the smart city station, showing the seamless dark BIPV roofing contrasting with the white structural frame."
/images/projects/suzhou-urban-relay-station/sunlit-bipv-solar-roof-urban-infrastructure-suzhou.webp,public/images/projects/suzhou-urban-relay-station/sunlit-bipv-solar-roof-urban-infrastructure-suzhou.webp,sunlit-bipv-solar-roof-urban-infrastructure-suzhou.webp,legacy_alt_inherited,2026/05/sunlit-bipv-solar-roof-urban-infrastructure-suzhou.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-bipv-solar-roof-urban-infrastructure-suzhou.webp,2635,"Aerial view of a modern urban relay station in Suzhou featuring a clean, integrated Sunlit BIPV solar roof."
/images/projects/suzhou-urban-relay-station/sunlit-commercial-solar-roof-public-pavilion.webp,public/images/projects/suzhou-urban-relay-station/sunlit-commercial-solar-roof-public-pavilion.webp,sunlit-commercial-solar-roof-public-pavilion.webp,legacy_alt_inherited,2026/05/sunlit-commercial-solar-roof-public-pavilion.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-commercial-solar-roof-public-pavilion.webp,2636,Elevated view of a commercial public pavilion powered entirely by a flush-mounted solar roof.
/images/projects/suzhou-urban-relay-station/sunlit-invisible-solar-tiles-top-down-view.webp,public/images/projects/suzhou-urban-relay-station/sunlit-invisible-solar-tiles-top-down-view.webp,sunlit-invisible-solar-tiles-top-down-view.webp,legacy_alt_inherited,2026/05/sunlit-invisible-solar-tiles-top-down-view.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-invisible-solar-tiles-top-down-view.webp,2637,Top-down aerial perspective highlighting the sleek rectangular footprint and hipped design of the invisible solar tiles.
/images/projects/suzhou-urban-relay-station/sunlit-solar-roof-city-street-integration.webp,public/images/projects/suzhou-urban-relay-station/sunlit-solar-roof-city-street-integration.webp,sunlit-solar-roof-city-street-integration.webp,legacy_alt_inherited,2026/05/sunlit-solar-roof-city-street-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-roof-city-street-integration.webp,2638,Wide shot demonstrating how the modern solar roof elevates the city streetscape and harmonizes with urban planning.
/images/projects/suzhou-urban-relay-station/sunlit-solar-roof-urban-landscape-contrast.webp,public/images/projects/suzhou-urban-relay-station/sunlit-solar-roof-urban-landscape-contrast.webp,sunlit-solar-roof-urban-landscape-contrast.webp,legacy_alt_inherited,2026/05/sunlit-solar-roof-urban-landscape-contrast.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-roof-urban-landscape-contrast.webp,2639,Expansive urban landscape view contrasting the sleek public solar roof with cluttered traditional roofs in the background.
/images/projects/suzhou-urban-relay-station/sunlit-solar-slate-roof-ridge-capping-details.webp,public/images/projects/suzhou-urban-relay-station/sunlit-solar-slate-roof-ridge-capping-details.webp,sunlit-solar-slate-roof-ridge-capping-details.webp,legacy_alt_inherited,2026/05/sunlit-solar-slate-roof-ridge-capping-details.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-slate-roof-ridge-capping-details.webp,2640,"Close-up of the waterproof ridge capping on the solar slate roof, ensuring urban durability and aesthetic appeal."
/images/projects/suzhou-urban-relay-station/sunlit-solar-tiles-hip-roof-intersection.webp,public/images/projects/suzhou-urban-relay-station/sunlit-solar-tiles-hip-roof-intersection.webp,sunlit-solar-tiles-hip-roof-intersection.webp,legacy_alt_inherited,2026/05/sunlit-solar-tiles-hip-roof-intersection.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-tiles-hip-roof-intersection.webp,2641,Detailed top-down shot of the precise hip roof intersection using modular solar tiles on a public building.
/images/projects/urban-compact-home-retrofit/storm-guard-bipv-panel-installation-workers.webp,public/images/projects/urban-compact-home-retrofit/storm-guard-bipv-panel-installation-workers.webp,storm-guard-bipv-panel-installation-workers.webp,legacy_alt_inherited,2026/05/storm-guard-bipv-panel-installation-workers.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-bipv-panel-installation-workers.webp,2692,Workers installing heavy-duty Storm Guard BIPV panels on a compact urban residential roof.
/images/projects/urban-compact-home-retrofit/storm-guard-compact-urban-solar-roof-aerial.webp,public/images/projects/urban-compact-home-retrofit/storm-guard-compact-urban-solar-roof-aerial.webp,storm-guard-compact-urban-solar-roof-aerial.webp,legacy_alt_inherited,2026/05/storm-guard-compact-urban-solar-roof-aerial.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-compact-urban-solar-roof-aerial.webp,2693,"Aerial view of a compact, typhoon-resistant Storm Guard solar roof in a dense urban neighborhood."
/images/projects/urban-compact-home-retrofit/storm-guard-solar-panel-profile-insulatio.webp,public/images/projects/urban-compact-home-retrofit/storm-guard-solar-panel-profile-insulatio.webp,storm-guard-solar-panel-profile-insulatio.webp,legacy_alt_inherited,2026/05/storm-guard-solar-panel-profile-insulatio.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-solar-panel-profile-insulatio.webp,2694,Side profile close-up showing the robust interlocking design and underlying insulation of the Storm Guard system.
/images/projects/urban-compact-home-retrofit/storm-guard-solar-roof-skylight-integration.webp,public/images/projects/urban-compact-home-retrofit/storm-guard-solar-roof-skylight-integration.webp,storm-guard-solar-roof-skylight-integration.webp,legacy_alt_inherited,2026/05/storm-guard-solar-roof-skylight-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-solar-roof-skylight-integration.webp,2695,Seamless and watertight integration of a large modern glass skylight within the durable Storm Guard solar roofing system.
/images/projects/urban-compact-home-retrofit/storm-guard-urban-solar-retrofit-cityscape.webp,public/images/projects/urban-compact-home-retrofit/storm-guard-urban-solar-retrofit-cityscape.webp,storm-guard-urban-solar-retrofit-cityscape.webp,legacy_alt_inherited,2026/05/storm-guard-urban-solar-retrofit-cityscape.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-urban-solar-retrofit-cityscape.webp,2696,"A resilient Storm Guard solar roof retrofit on a small residential home, set against a backdrop of modern high-rise apartments."
/images/projects/urban-eco-park/comprehensive-bipv-glass-canopy-maintenance.webp,public/images/projects/urban-eco-park/comprehensive-bipv-glass-canopy-maintenance.webp,comprehensive-bipv-glass-canopy-maintenance.webp,legacy_alt_inherited,2026/05/comprehensive-bipv-glass-canopy-maintenance.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/comprehensive-bipv-glass-canopy-maintenance.webp,2711,Worker cleaning the transparent solar glass canopy of a comprehensive BIPV demo station in an urban park.
/images/projects/urban-eco-park/comprehensive-bipv-pavilion-aerial-view.webp,public/images/projects/urban-eco-park/comprehensive-bipv-pavilion-aerial-view.webp,comprehensive-bipv-pavilion-aerial-view.webp,legacy_alt_inherited,2026/05/comprehensive-bipv-pavilion-aerial-view.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/comprehensive-bipv-pavilion-aerial-view.webp,2712,"Aerial view of the all-in-one BIPV pavilion, showcasing integrated solar tiles and a solar glass sunroom roof."
/images/projects/urban-eco-park/comprehensive-bipv-smart-city-energy-station.webp,public/images/projects/urban-eco-park/comprehensive-bipv-smart-city-energy-station.webp,comprehensive-bipv-smart-city-energy-station.webp,legacy_alt_inherited,2026/05/comprehensive-bipv-smart-city-energy-station.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/comprehensive-bipv-smart-city-energy-station.webp,2713,A smart city energy station utilizing a complete BIPV building envelope to achieve zero emissions.
/images/projects/urban-eco-park/integrated-solar-facade-custom-design.webp,public/images/projects/urban-eco-park/integrated-solar-facade-custom-design.webp,integrated-solar-facade-custom-design.webp,legacy_alt_inherited,2026/05/integrated-solar-facade-custom-design.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/integrated-solar-facade-custom-design.webp,2714,Ground view of the BIPV energy station featuring custom-printed solar glass facades blending with the environment.
/images/projects/urban-eco-park/solar-curtain-wall-and-roof-integration.webp,public/images/projects/urban-eco-park/solar-curtain-wall-and-roof-integration.webp,solar-curtain-wall-and-roof-integration.webp,legacy_alt_inherited,2026/05/solar-curtain-wall-and-roof-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/solar-curtain-wall-and-roof-integration.webp,2715,High-angle view demonstrating the seamless integration of a black solar curtain wall and aesthetic solar roof tiles.
/images/projects/urban-eco-park/solar-curtain-wall-vertical-bipv-facade.webp,public/images/projects/urban-eco-park/solar-curtain-wall-vertical-bipv-facade.webp,solar-curtain-wall-vertical-bipv-facade.webp,legacy_alt_inherited,2026/05/solar-curtain-wall-vertical-bipv-facade.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/solar-curtain-wall-vertical-bipv-facade.webp,2716,"Vertical solar curtain wall modules applied to the facade of the energy station, maximizing power generation."
/images/projects/urban-eco-park/solar-energy-station-multi-module-installation.webp,public/images/projects/urban-eco-park/solar-energy-station-multi-module-installation.webp,solar-energy-station-multi-module-installation.webp,legacy_alt_inherited,2026/05/solar-energy-station-multi-module-installation.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/solar-energy-station-multi-module-installation.webp,2717,"Construction view of the energy station highlighting the multi-module BIPV setup: roof, canopy, and walls."
/images/projects/urban-eco-park/urban-bipv-demo-station-ground-view.webp,public/images/projects/urban-eco-park/urban-bipv-demo-station-ground-view.webp,urban-bipv-demo-station-ground-view.webp,legacy_alt_inherited,2026/05/urban-bipv-demo-station-ground-view.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/urban-bipv-demo-station-ground-view.webp,2718,"Entrance view of the urban BIPV demonstration pavilion, transforming a standard utility building into an eco-landmark."
/images/projects/urban-low-slope-extension/storm-guard-flat-roof-bipv-waterproof-surface.webp,public/images/projects/urban-low-slope-extension/storm-guard-flat-roof-bipv-waterproof-surface.webp,storm-guard-flat-roof-bipv-waterproof-surface.webp,legacy_alt_inherited,2026/05/storm-guard-flat-roof-bipv-waterproof-surface.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-flat-roof-bipv-waterproof-surface.webp,2689,"Wet surface of the Storm Guard flat roof BIPV system, demonstrating excellent drainage and waterproofing on a low-slope structure."
/images/projects/urban-low-slope-extension/storm-guard-low-slope-solar-roof-installation.webp,public/images/projects/urban-low-slope-extension/storm-guard-low-slope-solar-roof-installation.webp,storm-guard-low-slope-solar-roof-installation.webp,legacy_alt_inherited,2026/05/storm-guard-low-slope-solar-roof-installation.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-low-slope-solar-roof-installation.webp,2690,"Wet surface of the Storm Guard flat roof BIPV system, demonstrating excellent drainage and waterproofing on a low-slope structure."
/images/projects/urban-low-slope-extension/storm-guard-urban-flat-roof-solar-integration.webp,public/images/projects/urban-low-slope-extension/storm-guard-urban-flat-roof-solar-integration.webp,storm-guard-urban-flat-roof-solar-integration.webp,legacy_alt_inherited,2026/05/storm-guard-urban-flat-roof-solar-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/storm-guard-urban-flat-roof-solar-integration.webp,2691,"Seamless flat roof solar integration using Storm Guard panels, replacing outdated roof structures in a dense urban landscape."
/images/projects/us-coastal-community/coastal-community-bipv-aerial-overview.webp,public/images/projects/us-coastal-community/coastal-community-bipv-aerial-overview.webp,coastal-community-bipv-aerial-overview.webp,legacy_alt_inherited,2026/05/coastal-community-bipv-aerial-overview.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/coastal-community-bipv-aerial-overview.webp,2740,Aerial overview of a coastal US residential community featuring multiple homes upgraded with sleek BIPV solar roofs.
/images/projects/us-coastal-community/neighborhood-scale-solar-roof-deployment.webp,public/images/projects/us-coastal-community/neighborhood-scale-solar-roof-deployment.webp,neighborhood-scale-solar-roof-deployment.webp,legacy_alt_inherited,2026/05/neighborhood-scale-solar-roof-deployment.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/neighborhood-scale-solar-roof-deployment.webp,2741,"Waterfront aerial view showcasing a row of premium homes equipped with uniform, black solar tile roofs."
/images/projects/us-coastal-community/solar-roof-standard-for-new-developments.webp,public/images/projects/us-coastal-community/solar-roof-standard-for-new-developments.webp,solar-roof-standard-for-new-developments.webp,legacy_alt_inherited,2026/05/solar-roof-standard-for-new-developments.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/solar-roof-standard-for-new-developments.webp,2742,"Street-level view of newly developed coastal homes, demonstrating how BIPV solar roofs enhance neighborhood curb appeal."
/images/projects/us-coastal-community/us-coastal-villa-invisible-solar-roof.webp,public/images/projects/us-coastal-community/us-coastal-villa-invisible-solar-roof.webp,us-coastal-villa-invisible-solar-roof.webp,legacy_alt_inherited,2026/05/us-coastal-villa-invisible-solar-roof.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/us-coastal-villa-invisible-solar-roof.webp,2743,"A beautiful white coastal villa seamlessly integrating a dark, high-efficiency solar roof into its modern architecture."
/images/projects/us-coastal-community/us-modern-home-bipv-facade-integration.webp,public/images/projects/us-coastal-community/us-modern-home-bipv-facade-integration.webp,us-modern-home-bipv-facade-integration.webp,legacy_alt_inherited,2026/05/us-modern-home-bipv-facade-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/us-modern-home-bipv-facade-integration.webp,2744,"Front facade of a modern US home highlighting the clean, edge-to-edge finish of the Lumina Slate solar roof."
/images/projects/usa-private-gymnasium/sunlit-bipv-solar-roof-gymnasium-aerial-usa-scaled.webp,public/images/projects/usa-private-gymnasium/sunlit-bipv-solar-roof-gymnasium-aerial-usa-scaled.webp,sunlit-bipv-solar-roof-gymnasium-aerial-usa-scaled.webp,legacy_alt_inherited,2026/05/sunlit-bipv-solar-roof-gymnasium-aerial-usa-scaled.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-bipv-solar-roof-gymnasium-aerial-usa-scaled.webp,2672,Aerial perspective of the sprawling USA gymnasium building featuring a full-coverage Lumina Slate BIPV solar roof.
/images/projects/usa-private-gymnasium/sunlit-bipv-solar-roof-gymnasium-aerial-usa.webp,public/images/projects/usa-private-gymnasium/sunlit-bipv-solar-roof-gymnasium-aerial-usa.webp,sunlit-bipv-solar-roof-gymnasium-aerial-usa.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/projects/usa-private-gymnasium/sunlit-invisible-solar-roof-massive-expanse.webp,public/images/projects/usa-private-gymnasium/sunlit-invisible-solar-roof-massive-expanse.webp,sunlit-invisible-solar-roof-massive-expanse.webp,legacy_alt_inherited,2026/05/sunlit-invisible-solar-roof-massive-expanse.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-invisible-solar-roof-massive-expanse.webp,2673,Installation team conducting a pre-layout ground test of Lumina Slate solar tiles for precise alignment.
/images/projects/usa-private-gymnasium/usa-gym-completed-bipv-roof-expanse.webp,public/images/projects/usa-private-gymnasium/usa-gym-completed-bipv-roof-expanse.webp,usa-gym-completed-bipv-roof-expanse.webp,legacy_alt_inherited,2026/05/usa-gym-completed-bipv-roof-expanse.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-gym-completed-bipv-roof-expanse.webp,2674,"Elevated aerial view looking across the finished, modern Lumina Slate BIPV roof on the USA gymnasium."
/images/projects/usa-private-gymnasium/usa-gym-solar-slate-installation-worker.webp,public/images/projects/usa-private-gymnasium/usa-gym-solar-slate-installation-worker.webp,usa-gym-solar-slate-installation-worker.webp,legacy_alt_inherited,2026/05/usa-gym-solar-slate-installation-worker.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-gym-solar-slate-installation-worker.webp,2676,Close-up construction shot of an installer manually positioning a large-format Lumina Slate solar tile on the roof.
/images/projects/usa-private-gymnasium/usa-gymnasium-solar-roof-construction-scaffolding.webp,public/images/projects/usa-private-gymnasium/usa-gymnasium-solar-roof-construction-scaffolding.webp,usa-gymnasium-solar-roof-construction-scaffolding.webp,legacy_alt_inherited,2026/05/usa-gymnasium-solar-roof-construction-scaffolding.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-gymnasium-solar-roof-construction-scaffolding.webp,2675,"Wide drone view of the large USA gymnasium under construction, showing scaffolding and active building site infrastructure."
/images/projects/usa-private-gymnasium/usa-large-gym-invisible-solar-roof-facade.webp,public/images/projects/usa-private-gymnasium/usa-large-gym-invisible-solar-roof-facade.webp,usa-large-gym-invisible-solar-roof-facade.webp,legacy_alt_inherited,2026/05/usa-large-gym-invisible-solar-roof-facade.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-large-gym-invisible-solar-roof-facade.webp,2677,"Complete architectural facade view showcasing the uniform, premium aesthetic of the invisible solar slate roofing."
/images/projects/usa-private-gymnasium/usa-solar-roof-pre-installation-framing.webp,public/images/projects/usa-private-gymnasium/usa-solar-roof-pre-installation-framing.webp,usa-solar-roof-pre-installation-framing.webp,legacy_alt_inherited,2026/05/usa-solar-roof-pre-installation-framing.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-solar-roof-pre-installation-framing.webp,2678,Detailed view of the complex wooden batten sub-structure prepared for the large-scale solar tile installation.
/images/projects/usa-private-gymnasium/usa-solar-roof-substructure-wooden-battens-scaled.webp,public/images/projects/usa-private-gymnasium/usa-solar-roof-substructure-wooden-battens-scaled.webp,usa-solar-roof-substructure-wooden-battens-scaled.webp,legacy_alt_inherited,2026/05/usa-solar-roof-substructure-wooden-battens-scaled.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-solar-roof-substructure-wooden-battens-scaled.webp,2679,Aerial look at the construction phase where the wooden framing meets the newly installed dark solar tiles.
/images/projects/usa-private-gymnasium/usa-solar-roof-substructure-wooden-battens.webp,public/images/projects/usa-private-gymnasium/usa-solar-roof-substructure-wooden-battens.webp,usa-solar-roof-substructure-wooden-battens.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/projects/usa-private-gymnasium/usa-solar-tile-multi-slope-hip-valley-integration.webp,public/images/projects/usa-private-gymnasium/usa-solar-tile-multi-slope-hip-valley-integration.webp,usa-solar-tile-multi-slope-hip-valley-integration.webp,legacy_alt_inherited,2026/05/usa-solar-tile-multi-slope-hip-valley-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/usa-solar-tile-multi-slope-hip-valley-integration.webp,2680,Drone close-up showing the precise custom-cut integration of solar tiles at a complex multiple-slope roof intersection.
/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-bipv-roof-vent-pipe-integration.webp,public/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-bipv-roof-vent-pipe-integration.webp,sunlit-bipv-roof-vent-pipe-integration.webp,legacy_alt_inherited,2026/05/sunlit-bipv-roof-vent-pipe-integration.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-bipv-roof-vent-pipe-integration.webp,2642,Detail shot of a roof vent pipe flawlessly integrated into the waterproof Sunlit BIPV roofing system.
/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-bipv-vs-bapv-solar-roof-comparison.webp,public/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-bipv-vs-bapv-solar-roof-comparison.webp,sunlit-bipv-vs-bapv-solar-roof-comparison.webp,legacy_alt_inherited,2026/05/sunlit-bipv-vs-bapv-solar-roof-comparison.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-bipv-vs-bapv-solar-roof-comparison.webp,2643,Aerial comparison showing the aesthetic superiority of a seamless Sunlit BIPV solar roof against neighboring traditional BAPV rack-mounted panels.
/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-invisible-solar-roof-neighborhood-upgrade.webp,public/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-invisible-solar-roof-neighborhood-upgrade.webp,sunlit-invisible-solar-roof-neighborhood-upgrade.webp,legacy_alt_inherited,2026/05/sunlit-invisible-solar-roof-neighborhood-upgrade.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-invisible-solar-roof-neighborhood-upgrade.webp,2644,A high-end residential neighborhood demonstrating how an invisible solar roof upgrades property appearance compared to bulky traditional panels.
/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-solar-slate-multi-hip-roof-installation.webp,public/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-solar-slate-multi-hip-roof-installation.webp,sunlit-solar-slate-multi-hip-roof-installation.webp,legacy_alt_inherited,2026/05/sunlit-solar-slate-multi-hip-roof-installation.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-slate-multi-hip-roof-installation.webp,2645,"Top-down view of the multi-hip roof installation, showcasing the precise waterproof ridge capping of the solar slates."
/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-solar-tiles-flush-mount-design.webp,public/images/projects/xuzhou-luxury-villa-the-ultimate-bipv-vs-bapv-contrast/sunlit-solar-tiles-flush-mount-design.webp,sunlit-solar-tiles-flush-mount-design.webp,legacy_alt_inherited,2026/05/sunlit-solar-tiles-flush-mount-design.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-tiles-flush-mount-design.webp,2646,"Sleek, flush-mounted design of the Sunlit solar tiles delivering a clean, modern architectural aesthetic."
/images/projects/yiwu-golf-villa/sunlit-bipv-solar-roof-brick-villa-yiwu.webp,public/images/projects/yiwu-golf-villa/sunlit-bipv-solar-roof-brick-villa-yiwu.webp,sunlit-bipv-solar-roof-brick-villa-yiwu.webp,legacy_alt_inherited,2026/05/sunlit-bipv-solar-roof-brick-villa-yiwu.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-bipv-solar-roof-brick-villa-yiwu.webp,2647,"Modern Sunlit BIPV solar roof seamlessly integrated with a classic brick villa facade in Yiwu, maximizing energy output."
/images/projects/yiwu-golf-villa/sunlit-invisible-solar-tiles-clean-surface-vent.webp,public/images/projects/yiwu-golf-villa/sunlit-invisible-solar-tiles-clean-surface-vent.webp,sunlit-invisible-solar-tiles-clean-surface-vent.webp,legacy_alt_inherited,2026/05/sunlit-invisible-solar-tiles-clean-surface-vent.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-invisible-solar-tiles-clean-surface-vent.webp,2648,"Expansive, sleek surface of the installed invisible solar tiles featuring a flawlessly integrated roof vent."
/images/projects/yiwu-golf-villa/sunlit-solar-roof-installation-underlayment-edge.webp,public/images/projects/yiwu-golf-villa/sunlit-solar-roof-installation-underlayment-edge.webp,sunlit-solar-roof-installation-underlayment-edge.webp,legacy_alt_inherited,2026/05/sunlit-solar-roof-installation-underlayment-edge.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-roof-installation-underlayment-edge.webp,2649,Edge installation detail of the Sunlit solar roof showing the waterproof underlayment and structural transition.
/images/projects/yiwu-golf-villa/sunlit-solar-slate-flashing-and-insulation-detail.webp,public/images/projects/yiwu-golf-villa/sunlit-solar-slate-flashing-and-insulation-detail.webp,sunlit-solar-slate-flashing-and-insulation-detail.webp,legacy_alt_inherited,2026/05/sunlit-solar-slate-flashing-and-insulation-detail.webp,https://www.sunlitsolarroof.com/wp-content/uploads/2026/05/sunlit-solar-slate-flashing-and-insulation-detail.webp,2650,Close-up of the solar slate installation showing the underlying silver insulation layer and edge flashing process.
/images/shipping/12396c9bf48aa20316ba926d2f5206d5.webp,public/images/shipping/12396c9bf48aa20316ba926d2f5206d5.webp,12396c9bf48aa20316ba926d2f5206d5.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/shipping/57e4ef2b6e97c1498741c40e4e2897af.webp,public/images/shipping/57e4ef2b6e97c1498741c40e4e2897af.webp,57e4ef2b6e97c1498741c40e4e2897af.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/shipping/8879fe166b4b0f67455ca7409ba71e1e.webp,public/images/shipping/8879fe166b4b0f67455ca7409ba71e1e.webp,8879fe166b4b0f67455ca7409ba71e1e.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/shipping/a1e77cb3c75b8df9e4aede91087a4efd.webp,public/images/shipping/a1e77cb3c75b8df9e4aede91087a4efd.webp,a1e77cb3c75b8df9e4aede91087a4efd.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/shipping/d3b3b313d354d5508f412571138ccca5.webp,public/images/shipping/d3b3b313d354d5508f412571138ccca5.webp,d3b3b313d354d5508f412571138ccca5.webp,astro_asset_without_exact_wordpress_filename_match,,,,
/images/shipping/d3e036bcf12e37f8d0560afac8c6ab56.webp,public/images/shipping/d3e036bcf12e37f8d0560afac8c6ab56.webp,d3e036bcf12e37f8d0560afac8c6ab56.webp,astro_asset_without_exact_wordpress_filename_match,,,,
